num_faces,max_face_ratio,has_open_mouth,brightness,saturation,contrast,colorfulness,edge_density,top_edge_density,bottom_edge_density,has_text_overlay,video_id
1,0.04083767361111111,False,123.71121853298611,92.427529296875,77.56202924673913,41.446579242847115,0.015472005208333334,0.014138454861111111,0.013916015625,False,VxMysuk_MLs
1,0.04515625,False,201.77046440972222,5.4992860243055555,99.56240613169768,6.978785106332516,0.02007595486111111,0.033843315972222225,0.010519748263888889,False,axHot1FvcYc
0,0.0,False,170.1903765190972,93.34456705729167,76.07059130068244,74.36902032192495,0.039320746527777777,0.03951822916666667,0.019097222222222224,False,75VHfV3Y8Bk
0,0.0,False,147.91908564814815,77.02645833333334,82.90802165271162,49.90620125501807,0.04373263888888889,0.041116898148148145,0.026678240740740742,False,8LWobFWuGbc
2,0.05444444444444444,True,172.32033854166667,174.22675889756945,61.658545427032784,117.40160674218339,0.15984266493055554,0.12483181423611112,0.11491970486111111,False,KZg088RWqSY
9,0.05109483506944444,True,150.97342122395833,143.7804958767361,74.73865804034197,83.38529654878062,0.1416286892361111,0.118603515625,0.11063910590277778,False,Zp9YxoqSZ1s
4,0.06460069444444444,True,144.71797200520834,163.77273871527777,61.34649934405296,100.59533125536083,0.12061848958333334,0.04918077256944445,0.09246961805555555,False,YMcU2Mu2AMo
2,0.070556640625,True,153.877490234375,71.86884114583333,57.14590074789913,45.62237435173491,0.08584526909722222,0.0625,0.10326063368055556,False,mfKNyifHG2w
1,0.07335069444444445,True,136.42876627604167,50.56382052951389,56.208710411951,30.412733699224802,0.05759440104166667,0.04775390625,0.08020290798611111,False,b8MeqeCs2o8
3,0.05109483506944444,True,161.69157552083334,64.62870659722222,74.28104875303798,37.72862659585897,0.10199327256944445,0.10095486111111111,0.10746527777777778,False,nEpZHuVY480
